id,x,y
3913,15006,4853
3914,7196,11212
3915,17806,5040
3916,15620,1152
3917,7104,13593
3918,16162,3176
3919,11045,4467
3920,16307,7429
3921,4905,2417
3922,8774,16737
3923,8973,9163
3924,19406,456
3925,15159,4956
3926,14566,1910
3927,8439,3154
3928,8010,2787
3929,9076,15942
3930,18492,3933
3931,16745,2149
3932,17783,1662
3933,10053,17793
3934,15568,12938
3935,9191,15256
3936,13301,16179
3937,7351,667
3938,15933,5798
3939,13502,10439
3940,11721,457
3941,7799,16662
3942,11862,17884
3943,6721,14088
3944,7351,9116
3945,5409,13206
3946,3187,1330
3947,14185,1230
3948,5264,1712
3949,17939,9262
3950,7283,15104
3951,17213,12863
3952,3528,1219
3953,17488,13
3954,16799,12192
3955,16622,12295
3956,9736,10876
3957,13349,12326
3958,18029,5739
3959,15572,13238
3960,15188,1931
3961,5837,9231
3962,7113,15296
3963,15799,8107
3964,18267,8631
3965,6176,11065
3966,9525,8656
3967,3821,14184
3968,14291,18882
3969,12346,4671
3970,17766,11137
3971,14609,9936
3972,17252,11637
3973,7419,18875
3974,18232,1314
3975,7287,15584
3976,12009,9364
3977,8184,7525
3978,6749,12452
3979,13318,5562
3980,12012,12185
3981,9824,11650
3982,8449,16092
3983,9739,2209
3984,17192,1991
3985,8862,9161
3986,16652,691
3987,14479,2913
3988,13949,16214
3989,13730,3174
3990,9683,16501
3991,11679,13305
3992,13534,6506
3993,15976,7724
3994,16838,12814
3995,12964,3524
3996,13003,15009
3997,15096,1132
3998,14836,4198
3999,16887,1112
4000,9494,11883
4001,7143,12432
4002,10734,15232
4003,8063,78
4004,9571,4788
4005,5902,13444
4006,11588,10344
4007,15263,8589
4008,10144,2046
4009,16829,5983
4010,14573,10063
4011,8325,5571
4012,5601,14270
4013,17031,5969
4014,11303,15916
4015,17523,10236
4016,8680,5582
4017,11327,4197
4018,10819,4865
4019,16301,11868
4020,11191,9524
4021,15773,14544
4022,15489,13963
4023,12023,16158
4024,5215,14351
4025,5972,7113
4026,10250,11099
4027,6150,12917
4028,4228,1651
4029,14537,19115
4030,13680,2405
4031,1232,1889
4032,19976,272
4033,14600,13728
4034,11046,8559
4035,17102,468
4036,13829,3540
4037,10047,16788
4038,11416,17199
4039,5531,10905
4040,9293,4409
4041,10920,16915
4042,11690,9874
4043,14574,7582
4044,8084,968
4045,14281,8215
4046,12204,8335
4047,12852,6728
4048,12040,2688
4049,17851,12947
4050,13665,2528
4051,11857,3222
4052,17781,2805
4053,17170,2832
4054,9113,9213
4055,3087,1585
4056,11404,12046
4057,11323,10848
4058,12448,7610
4059,4202,6023
4060,5147,6355
4061,8200,2890
4062,14223,7659
4063,5411,12151
4064,7252,12379
4065,10313,2694
4066,8273,2544
4067,14733,6743
4068,5639,9622
4069,9269,4929
4070,5678,1225
4071,8855,2569
4072,5613,2903
4073,9451,11567
4074,15244,3162
4075,6713,14551
4076,5190,2771
4077,17487,13026
4078,16019,7290
4079,14932,13376
4080,8969,15320
4081,13771,5175
4082,13679,5176
4083,10234,10938
4084,18821,573
4085,4757,2172
4086,4714,382
4087,9692,7805
4088,11682,4507
4089,6411,1898
4090,9822,7706
4091,13453,3485
4092,16426,10671
4093,8559,2371
4094,14683,14775
4095,11271,9629
4096,16124,10786
4097,8923,8624
4098,16253,6242
4099,17390,1059
4100,2476,2478
4101,4995,2144
4102,8114,4956
4103,4037,2258
4104,7019,1837
4105,19951,3405
4106,1212,1790
4107,3768,5893
4108,10896,9431
4109,10841,2473
4110,9773,8977
4111,14873,12529
4112,18694,480
4113,5158,6448
4114,14301,12193
4115,15363,13107
4116,4474,2099
4117,10019,14754
4118,18263,10527
4119,6007,1157
4120,6642,1261
4121,7268,3593
4122,16880,1806
4123,3072,10142
4124,17553,11683
4125,15597,10632
4126,6938,1354
4127,19556,4886
4128,17456,8440
4129,16734,3248
4130,8518,9496
4131,9859,6189
4132,16828,3656
4133,11230,14447
4134,13913,4307
4135,13146,12520
4136,11340,2375
4137,14884,15214
4138,11346,12035
4139,14629,11446
4140,8166,10030
4141,14895,4077
4142,17376,1117
4143,3471,2757
4144,9219,10355
4145,4220,2203
4146,3040,1510
4147,9436,10412
4148,19542,398
4149,12342,3352
4150,4148,2266
4151,7387,7080
4152,14966,2102
4153,5086,2255
4154,11100,4117
4155,16823,14362
4156,11408,14464
4157,5733,10187
4158,5550,10658
4159,17480,3055
4160,2831,1291
4161,6579,6824
4162,8167,14636
4163,11841,5690
4164,6570,3578
4165,5910,12331
4166,14990,2032
4167,14137,14282
4168,10086,1826
4169,5175,11351
4170,6449,15772
4171,4440,10111
4172,10552,18859
4173,16692,6497
4174,6200,8518
4175,10703,4644
4176,15997,6807
4177,18750,4761
4178,16394,7888
4179,6680,2074
4180,5803,14508
4181,11532,10719
4182,8777,17687
4183,4695,7173
4184,2533,1808
4185,1032,3108
4186,14771,7471
4187,16045,5990
4188,12021,9483
4189,17417,9621
4190,9252,16756
4191,17123,11232
4192,6047,9424
4193,13491,4424
4194,8477,3969
4195,16388,9074
4196,9571,15183
4197,10959,8844
4198,15306,6499
4199,18372,4475
4200,7658,1016
4201,1443,1975
4202,5972,13896
4203,5317,6644
4204,2653,6093
4205,4226,10483
4206,4231,408
4207,5593,14913
4208,11161,17786
4209,17440,6902
4210,5323,2308
4211,4129,3337
4212,7275,2623
4213,6126,15046
4214,12635,2391
4215,15380,6969
4216,14108,10338
4217,7464,12294
4218,13435,3231
4219,13149,17735
4220,12876,6193
4221,15309,1344
4222,8570,5546
4223,10176,10894
4224,6081,7409
4225,13414,11975
4226,11009,1141
4227,9699,2406
4228,5463,9550
4229,16312,8265
4230,8849,17286
4231,8306,1711
4232,6874,105
4233,16037,1531
4234,15680,1544
4235,5709,14418
4236,15024,15617
4237,1619,1608
4238,13755,17684
4239,17291,7249
4240,3165,1973
4241,13940,18882
4242,9690,12062
4243,15612,2974
4244,10709,15048
4245,11865,9455
4246,12459,5310
4247,7995,2679
4248,4581,2275
4249,10045,8336
4250,19438,1903
4251,15306,12582
4252,5709,9241
4253,12922,3159
4254,15073,13474
4255,6705,12942
4256,13772,2429
4257,8806,16836
4258,8454,15703
4259,16105,6996
4260,413,3964
4261,10194,5501
4262,14441,10352
4263,13004,9323
4264,16324,5197
4265,11215,8910
4266,13933,2483
4267,9006,8682
4268,8143,11422
4269,16876,2103
4270,2336,2778
4271,6414,8484
4272,13498,8448
4273,9952,7798
4274,11554,1669
4275,14499,1899
4276,10675,809
4277,16357,5660
4278,12612,2738
4279,6537,15180
4280,13112,4285
4281,16568,2500
4282,10903,3984
4283,10439,8776
4284,15176,9840
4285,17262,2505
4286,2687,2669
4287,9730,18736
4288,13388,19008
4289,10788,2920
4290,3766,923
4291,5106,2521
4292,16089,425
4293,13849,5881
4294,9715,805
4295,17969,8062
4296,7837,2673
4297,12913,17726
4298,14866,7542
4299,15476,11565
4300,18990,3533
4301,2900,2059
4302,9576,10465
4303,10210,14094
4304,13974,8230
4305,13845,14838
4306,5059,2647
4307,5438,1317
4308,17135,2868
4309,17360,12260
4310,10980,8232
4311,7280,8096
4312,14570,5268
4313,17472,1858
4314,10910,15250
4315,6274,1326
4316,11345,15818
4317,935,1721
4318,12425,17263
4319,6140,15578
4320,13588,10879
4321,5633,13977
4322,9755,16628
4323,16478,7742
4324,4735,10850
4325,13068,2780
4326,13686,1111
4327,9219,2671
4328,10174,17237
4329,8537,16139
4330,11831,2437
4331,9325,2705
4332,12764,15159
4333,15382,1571
4334,16769,14606
4335,7082,15274
4336,12436,12620
4337,15824,6610
4338,16792,1534
4339,17156,9043
4340,10703,3831
4341,5543,2250
4342,3928,1745
4343,8081,14768
4344,6160,15084
4345,11263,8751
4346,858,15174
4347,8525,9523
4348,13992,14759
4349,14632,7105
4350,18052,5602
4351,4711,5624
4352,8944,3442
4353,6536,535
4354,9847,5672
4355,11141,2973
4356,14148,960
4357,8642,9419
4358,7109,12141
4359,13902,1752
4360,7646,14806
4361,10324,8038
4362,13936,17542
4363,6939,1696
4364,7539,10166
4365,11315,6987
4366,7553,15515
4367,14099,9484
4368,18667,5751
4369,16511,2984
4370,6094,1618
4371,9037,3710
4372,5442,2599
4373,6341,7833
4374,12694,5119
4375,13209,2588
4376,5431,10741
4377,13545,3045
4378,5557,1235
4379,13810,984
4380,10469,8485
4381,15565,2696
4382,9860,12036
4383,11046,1827
4384,13795,18772
4385,18034,4133
4386,5505,7678
4387,13406,6292
4388,13257,1151
4389,5872,11394
4390,6367,242
4391,15558,7215
4392,6431,15358
4393,13189,12801
4394,10161,4810
4395,7714,6715
4396,8867,7481
4397,15611,15271
4398,15652,13053
4399,8535,3515
4400,7884,1728
4401,14825,5672
4402,3800,1324
4403,14037,7425
4404,16609,4175
4405,4753,2333
4406,14929,14346
4407,15107,5709
4408,15792,13661
4409,17010,2770
4410,10099,8731
4411,3719,1393
4412,19715,9629
4413,14601,2417
4414,14961,8610
4415,10629,15465
4416,17850,1104
4417,18765,8216
4418,13854,4072
4419,17629,11932
4420,15356,8537
4421,13506,1950
4422,12460,15460
4423,18964,164
4424,7089,9370
4425,13832,5770
4426,14884,6521
4427,11955,3398
4428,11189,10914
4429,8788,10541
4430,8687,575
4431,6335,14963
4432,8128,16512
4433,17072,5616
4434,2644,2573
4435,7397,7051
4436,14378,2807
4437,1952,4546
4438,15818,8635
4439,19722,2361
4440,8319,8581
4441,14568,15047
4442,11268,279
4443,11721,15015
4444,9533,11876
4445,19616,3154
4446,9094,1051
4447,8447,1665
4448,5557,323
4449,12232,11884
4450,6959,9616
4451,6256,10806
4452,18308,862
4453,13048,9394
4454,8292,10972
4455,15634,13907
4456,11410,1130
4457,10497,12194
4458,5577,13994
4459,15237,11363
4460,14537,11434
4461,12267,7635
4462,15279,13179
4463,6571,15200
4464,19684,6811
4465,8455,9339
4466,8781,6111
4467,15158,11651
4468,10233,2631
4469,13285,5103
4470,7103,14435
4471,12017,1673
4472,11229,1022
4473,17735,9475
4474,18636,2264
4475,10521,2726
4476,14266,3339
4477,17168,6093
4478,13577,5988
4479,15864,6124
4480,13165,15663
4481,8313,10837
4482,13891,3622
4483,11647,2495
4484,13946,8463
4485,15143,6074
4486,4433,6108
4487,11998,419
4488,7482,5615
4489,15945,1492
4490,12900,8287
4491,8252,9924
4492,17583,6468
4493,11042,17604
4494,3408,2073
4495,15205,995
4496,14489,1305
4497,9493,3318
4498,9090,7081
4499,1280,2759
4500,16189,8195
4501,16666,287
4502,10774,795
4503,3083,2180
4504,2530,2048
4505,13894,15081
4506,13033,16842
4507,18660,5891
4508,17934,2930
4509,7353,12265
4510,14574,14813
4511,3622,13271
4512,13240,9756
4513,8129,9104
4514,15511,2528
4515,9324,11361
4516,12144,5381
4517,11885,14537
4518,11188,5193
4519,15755,7008
4520,13512,4716
4521,14612,6866
4522,3664,5688
4523,17088,12387
4524,12004,4254
4525,9463,8985
4526,13156,5738
4527,10780,5052
4528,12628,5818
4529,5263,14547
4530,18801,275
4531,5093,9170
4532,11165,12278
4533,12221,10396
4534,14180,5077
4535,3635,1567
4536,9125,9060
4537,10379,10210
4538,16608,14229
4539,13229,2180
4540,6927,8743
4541,2530,1304
4542,10653,10583
4543,17285,7666
4544,19565,3016
4545,13891,8636
4546,14382,2126
4547,13244,10934
4548,10546,2800
4549,14496,14059
4550,15447,8480
4551,6715,1422
4552,12920,4553
4553,14515,8835
4554,3133,5502
4555,15157,13343
4556,14987,13624
4557,11893,16353
4558,16055,1836
4559,17134,2091
4560,7136,2692
4561,5477,14785
4562,9635,8516
4563,7627,9062
4564,6420,1712
4565,16749,11879
4566,5379,9202
4567,1186,1651
4568,9492,10229
4569,13130,3351
4570,18742,8285
4571,5691,13894
4572,17782,9715
4573,6507,7343
4574,3719,1806
4575,10880,14984
4576,11164,901
4577,16225,2229
4578,15257,8534
4579,15558,17020
4580,8806,14485
4581,12913,16718
4582,3716,8747
4583,9542,8211
4584,12621,3980
4585,11065,2469
4586,13181,12263
4587,11133,4804
4588,11150,567
4589,19569,14780
4590,16250,1199
4591,10145,18930
4592,17621,253
4593,13649,2708
4594,13213,16747
4595,12002,2819
4596,14422,1690
4597,11851,2695
4598,18838,473
4599,7875,15144
4600,12528,2274
4601,10101,1150
4602,5866,7685
4603,9711,19513
4604,16008,5285
4605,17887,1707
4606,9011,9381
4607,12760,14282
4608,7196,14602
4609,4684,6650
4610,13619,5559
4611,6513,7044
4612,13671,15459
4613,13323,1568
4614,12282,3813
4615,13056,7001
4616,8703,2090
4617,10375,8280
4618,8431,9415
4619,13708,8631
4620,11445,4658
4621,9272,8426
4622,6849,9042
4623,13086,5684
4624,4126,7305
4625,9888,6967
4626,5716,4432
4627,10818,3114
4628,15166,15280
4629,19323,17240
4630,13393,2562
4631,9935,16230
4632,16567,14323
4633,14813,4628
4634,4380,5801
4635,8696,212
4636,17709,5229
4637,2433,5204
4638,3388,947
4639,8986,13961
4640,14515,8239
4641,10828,7738
4642,11509,5472
4643,15192,10759
4644,2445,1911
4645,9172,19456
4646,9677,2976
4647,4185,12234
4648,8929,5121
4649,14555,8388
4650,5157,6736
4651,12710,12434
4652,1508,2123
4653,16428,13834
4654,6539,6985
4655,17331,7133
4656,12872,14879
4657,13375,3250
4658,4973,6540
4659,17115,13016
4660,13480,9585
4661,11286,17419
4662,7057,11742
4663,13583,16698
4664,15738,2154
4665,7282,9521
4666,11799,11512
4667,17139,2608
4668,10298,3204
4669,18247,2814
4670,14638,19111
4671,16054,2829
4672,18377,4332
4673,5901,9516
4674,8198,10124
4675,14023,14904
4676,14062,3260
4677,18842,16825
4678,11115,8316
4679,15479,5826
4680,15505,493
4681,16484,11933
4682,7721,10512
4683,17028,10980
4684,12164,14758
4685,11472,17272
4686,13831,1937
4687,17739,8213
4688,3085,5370
4689,9808,5778
4690,12526,5795
4691,17777,1621
4692,4972,7071
4693,1861,3320
4694,10104,3395
4695,3848,1588
4696,16769,9328
4697,16316,14560
4698,16543,1841
4699,16501,7520
4700,15888,7858
4701,16529,701
4702,12709,9130
4703,14363,4073
4704,1387,7689
4705,9756,1986
4706,4009,2397
4707,13076,10005
4708,8511,2327
4709,7762,11414
4710,8213,1791
4711,8701,9155
4712,9913,3235
4713,16478,13685
4714,11534,7658
4715,13277,12073
4716,16418,2860
4717,13852,8938
4718,6993,455
4719,14095,6083
4720,14512,5471
4721,6163,1989
4722,8330,3249
4723,14396,9047
4724,4800,1546
4725,7604,368
4726,9741,11836
4727,8044,19870
4728,15727,6615
4729,12360,5946
4730,13950,4952
4731,9630,15292
4732,4275,2712
4733,15307,7985
4734,10648,4324
4735,5760,9338
4736,8086,10136
4737,9458,5493
4738,12251,10905
4739,13104,3527
4740,15416,14720
4741,2905,5175
4742,3664,5793
4743,8690,1682
4744,13722,3456
4745,8420,3850
4746,9481,15846
4747,9625,2768
4748,17259,2575
4749,12676,1759
4750,14422,2663
4751,14647,13416
4752,14900,1545
4753,8704,5173
4754,12825,6628
4755,13770,12759
4756,17549,16755
4757,10727,4031
4758,15982,10638
4759,9240,6591
4760,7240,12428
4761,11441,16157
4762,14246,9961
4763,13366,5264
4764,7304,9917
4765,16863,6151
4766,10275,3485
4767,15837,1720
4768,18070,9576
4769,10656,4228
4770,11242,4345
4771,14741,11813
4772,8626,3048
4773,11825,2741
4774,11480,12198
4775,12403,17216
4776,8571,1762
4777,12593,8790
4778,3943,1917
4779,12231,15631
4780,14395,12070
4781,18651,4904
4782,11185,17022
4783,13162,3398
4784,6361,7092
4785,4253,1041
4786,9753,16031
4787,17554,4229
4788,12151,3964
4789,10762,16572
4790,11519,9478
4791,13703,3138
4792,14407,1153
4793,14567,7993
4794,8559,2751
4795,11317,11307
4796,16899,12689
4797,7992,12
4798,18141,3488
4799,9887,11424
4800,18447,2176
4801,19388,4479
4802,19455,2185
4803,7570,592
4804,13270,1655
4805,15891,11641
4806,11925,14877
4807,7118,8935
4808,7471,2334
4809,4318,1557
4810,14051,3797
4811,11633,7900
4812,9146,12517
4813,11661,12022
4814,15355,15017
4815,7604,3344
4816,17330,12578
4817,18147,4785
4818,1542,1959
4819,13777,8694
4820,16823,7861
4821,15642,3271
4822,16650,9622
4823,4195,10233
4824,12811,1760
4825,7141,16795
4826,6235,13454
4827,1897,2461
4828,8041,13846
4829,11386,10414
4830,17255,11699
4831,17312,10296
4832,10116,11375
4833,19062,308
4834,16612,12689
4835,7650,9448
4836,6910,3124
4837,10709,11479
4838,10356,1435
4839,14952,281
4840,15219,747
4841,13954,12523
4842,5552,13744
4843,4692,9176
4844,12066,3072
4845,13537,6537
4846,17323,12411
4847,13509,8517
4848,9715,9036
4849,10703,2214
4850,5201,1681
4851,12245,11228
4852,10883,7670
4853,6090,9773
4854,16359,3513
4855,12296,12983
4856,17007,10335
4857,11549,9365
4858,3201,5670
4859,1759,557
4860,13651,2131
4861,7548,1894
4862,18316,1251
4863,13445,2348
4864,15529,9724
4865,9609,3004
4866,5062,6694
4867,15872,15049
4868,7281,511
4869,15787,6086
4870,17446,11519
4871,12072,14428
4872,6391,690
4873,13182,11813
4874,9567,8179
4875,2323,1642
4876,17830,2334
4877,15764,14182
4878,9025,1637
4879,5399,3182
4880,11971,15262
4881,16773,408
4882,14915,4137
4883,17475,2902
4884,4862,8776
4885,11559,14906
4886,811,2060
4887,14012,7693
4888,6230,14309
4889,11664,1733
4890,8737,16297
4891,14574,6358
4892,8642,5577
4893,6313,13607
4894,7501,1290
4895,3838,5851
4896,12881,1640
4897,11696,16213
4898,16805,12164
4899,15562,8844
4900,7981,10918
4901,14587,3664
4902,7663,15158
4903,13282,14510
4904,3580,10822
4905,11189,1543
4906,10311,11818
4907,14571,19232
4908,16780,1326
4909,12281,12173
4910,5456,10706
4911,16567,10713
4912,2098,4199
4913,15641,13688
4914,11383,9333
4915,4255,1560
4916,18056,19233
4917,16280,3217
4918,7855,6757
4919,10235,15423
4920,11263,2039
4921,7677,10105
4922,15540,4146
4923,14850,13982
4924,15271,10362
4925,14550,3809
4926,10711,13360
4927,11183,2588
4928,13536,9117
4929,6055,8935
4930,14583,16791
4931,8186,1635
4932,5110,13388
4933,8218,8815
4934,7093,5555
4935,6814,10517
4936,9794,15216
4937,13497,14928
4938,10718,3793
4939,15837,17142
4940,17240,12622
4941,7974,1776
4942,6994,15310
4943,4075,1159
4944,8948,2124
4945,17446,11141
4946,13473,11116
4947,17045,6634
4948,8255,1250
4949,13205,6712
4950,10345,4916
4951,7730,45
4952,9244,10592
4953,10298,5381
4954,11123,13931
4955,5697,1949
4956,8738,10806
4957,7178,7551
4958,4201,1794
4959,14434,7812
4960,10307,6289
4961,7041,7288
4962,15766,262
4963,10262,3563
4964,14288,2497
4965,17724,271
4966,11014,2177
4967,12670,17251
4968,18220,5997
4969,9519,11693
4970,2152,4882
4971,19281,3455
4972,14695,11822
4973,17813,8137
4974,12532,3017
4975,15010,3389
4976,15435,12579
4977,6373,7460
4978,7552,7395
4979,14367,19190
4980,10467,3479
4981,11296,8636
4982,11690,16577
4983,9639,8096
4984,15971,10699
4985,3841,2496
4986,6926,2931
4987,12945,9822
4988,10457,4495
4989,3968,8703
4990,4525,10060
4991,15149,1846
4992,7586,6131
4993,5213,2106
4994,6255,7743
4995,8915,16281
4996,14472,7346
4997,7219,1683
4998,6251,15009
4999,16763,13219
5000,11153,5698
5001,6788,8755
5002,5850,7246
5003,4956,2481
5004,18975,134
5005,15733,12591
5006,18073,18404
5007,14863,2489
5008,3727,1446
5009,16535,1600
5010,10439,829
5011,7762,2983
5012,16364,3267
5013,16895,13388
5014,7391,12021
5015,14039,3107
5016,8832,10215
5017,4514,3270
5018,10948,8616
5019,17025,6481
5020,14779,12515
5021,2871,952
5022,8204,3291
5023,11698,15096
5024,12418,17953
5025,9932,7951
5026,13981,14728
5027,15484,10146
5028,9435,11593
5029,14072,3154
5030,13182,11079
5031,13145,4132
5032,11579,15833
5033,9148,11913
5034,8960,11046
5035,11001,16274
5036,9055,5422
5037,17072,976
5038,12743,4920
5039,4897,6741
5040,6560,12207
5041,12723,5556
5042,6857,9217
5043,7250,5626
5044,19366,2881
5045,9774,16980
5046,16377,755
5047,12119,15287
5048,12881,15047
5049,3724,2546
5050,13370,5528
5051,15902,16916
5052,4539,10575
5053,15178,9654
5054,16744,13951
5055,13804,5351
5056,12415,9195
5057,14968,2777
5058,10023,10288
5059,9148,5076
5060,15420,14148
5061,14785,6977
5062,4923,2050
5063,9691,17292
5064,9385,5989
5065,2596,6269
5066,6640,2301
5067,6456,15120
5068,12488,10019
5069,3184,5282
5070,10543,9302
5071,13375,12059
5072,12869,12710
5073,10039,11866
5074,9351,15275
5075,16382,2921
5076,16519,2097
5077,2466,8121
5078,7426,1658
5079,9545,14181
5080,4488,6336
5081,11736,3350
5082,5175,6212
5083,1672,4710
5084,13229,1364
5085,15578,15010
5086,7821,6441
5087,14007,4021
5088,8741,5269
5089,9412,19220
5090,12388,8190
5091,12698,1720
5092,10828,2020
5093,6214,8039
5094,17915,4873
5095,12333,12228
5096,10992,2364
5097,18277,1207
5098,11474,16511
5099,10555,2620
5100,8766,17642
5101,16928,693
5102,13916,12445
5103,9695,3862
5104,10400,16611
5105,1959,2262
5106,16902,2630
5107,9818,2037
5108,15258,4603
5109,12509,4318
5110,15988,5908
5111,14263,3532
5112,9370,11355
5113,19870,14272
5114,11961,1266
5115,9432,16198
5116,10479,16836
5117,7057,6799
5118,3367,717
5119,14494,15322
5120,19013,2651
5121,11651,1926
5122,7115,13343
5123,10035,11963
5124,17211,3348
5125,6593,14744
5126,10858,7346
5127,14604,15591
5128,16501,12295
5129,10361,10945
5130,13617,1375
5131,9251,10314
5132,7737,14470
5133,16554,1664
5134,6690,9662
5135,8053,12283
5136,4000,10761
5137,1974,1676
5138,16443,7711
5139,11490,9492
5140,8724,10111
5141,18812,3326
5142,12606,1760
5143,9667,5707
5144,16570,2545
5145,5842,1698
5146,15685,1385
5147,8861,15516
5148,15595,2833
5149,13227,3113
5150,3913,1604
5151,10745,7877
5152,7712,382
5153,14855,4860
5154,5365,12526
5155,17887,9053
5156,15343,603
5157,16816,13958
5158,6873,10735
5159,14127,4333
5160,2592,1899
5161,5931,370
5162,13989,7153
5163,18091,3508
5164,3054,2503
5165,6514,9413
5166,9438,8376
5167,7316,12492
5168,17220,5936
5169,16491,47
5170,4233,2848
5171,11755,3972
5172,16085,13399
5173,5286,10994
5174,15544,6227
5175,12358,5910
5176,10604,15262
5177,14362,1560
5178,10825,3959
5179,12944,14346
5180,11519,7615
5181,12241,9630
5182,14680,709
5183,16194,2843
5184,12992,14440
5185,9027,1409
5186,5508,13464
5187,15126,9758
5188,9094,9771
5189,8941,14953
5190,4890,1601
5191,15001,14274
5192,16231,13817
5193,7450,14424
5194,17348,6805
5195,17912,3785
5196,11495,2762
5197,13710,5223
5198,8958,1672
5199,5305,9473
5200,8501,5163
5201,8649,13807
5202,17788,9923
5203,14496,2303
5204,15121,17461
5205,16854,4228
5206,9799,16042
5207,10867,4448
5208,17141,956
5209,14189,4724
5210,16485,12221
5211,10289,10335
5212,10863,1239
5213,19360,7374
5214,13168,2927
5215,11663,7665
5216,4986,9547
5217,16332,7409
5218,3826,2260
5219,11632,1460
5220,3194,2363
5221,10471,3879
5222,13998,4914
5223,14762,12887
5224,3741,22
5225,3809,8450
5226,16497,12165
5227,16191,12331
5228,12741,9065
5229,10629,3294
5230,7133,9231
5231,8964,4933
5232,12757,3121
5233,7356,6937
5234,8919,566
5235,4931,1592
5236,11192,1832
5237,9541,16745
5238,9854,11954
5239,4371,6281
5240,6046,8177
5241,16548,11783
5242,1398,18119
5243,5993,551
5244,11994,15849
5245,6528,8903
5246,19179,3756
5247,6398,981
5248,6965,408
5249,4446,8708
5250,15654,14588
5251,13982,1831
5252,12805,13343
5253,9974,1815
5254,13388,5982
5255,12129,6487
5256,16539,8200
5257,19058,2573
5258,7098,3644
5259,8108,1981
5260,4935,5909
5261,7458,1729
5262,6888,9652
5263,5943,13427
5264,1340,2455
5265,9778,3185
5266,12034,17174
5267,15650,11886
5268,8435,9828
5269,14539,3854
5270,16768,14060
5271,4909,12742
5272,14013,18157
5273,9101,6572
5274,12425,16176
5275,10194,6466
5276,14512,13297
5277,12999,8947
5278,8948,10546
5279,13146,3225
5280,14290,6683
5281,10193,7450
5282,4721,10272
5283,16484,11959
5284,11946,9789
5285,17596,3747
5286,13559,6612
5287,7917,3903
5288,13110,6240
5289,15968,10780
5290,10219,10910
5291,3335,472
5292,7503,512
5293,9150,16900
5294,15444,13754
5295,7229,1248
5296,17444,38
5297,10654,4264
5298,14786,6927
5299,10396,354
5300,13368,2903
5301,12791,17405
5302,10736,940
5303,18605,5415
5304,13961,2232
5305,15227,16749
5306,8377,12337
5307,7951,3370
5308,15001,4305
5309,5557,7709
5310,9106,13320
5311,4308,2874
5312,12348,3291
5313,12596,15570
5314,12344,17210
5315,17197,2659
5316,14182,2620
5317,6642,14879
5318,15462,4291
5319,13406,18716
5320,3551,2053
5321,4976,7604
5322,10775,2285
5323,14817,3601
5324,11806,9165
5325,4920,7686
5326,17322,4973
5327,8758,16976
5328,15519,3268
5329,1809,1361
5330,4408,815
5331,9368,7939
5332,10805,4157
5333,4734,10007
5334,6320,3122
5335,11853,11582
5336,14036,3580
5337,14481,2323
5338,17841,8210
5339,12115,433
5340,11230,743
5341,6361,7421
5342,10084,2880
5343,6803,2751
5344,13654,14886
5345,7066,9461
5346,18414,5608
5347,6359,13699
5348,14158,5602
5349,4972,1202
5350,8764,2530
5351,11837,16414
5352,14065,14649
5353,12427,4917
5354,8818,1342
5355,14579,835
5356,5706,9420
5357,17791,274
5358,9309,2147
5359,14949,2210
5360,13172,11665
5361,16521,12154
5362,14391,18940
5363,19521,277
5364,15937,14423
5365,11265,49
5366,12796,10556
5367,8905,9439
5368,7486,6765
5369,3898,1514
5370,7806,6961
5371,13477,4492
5372,5838,7396
5373,16417,7741
5374,14827,2090
5375,13757,16418
5376,7266,1490
5377,14121,8876
5378,17740,176
5379,16315,11283
5380,9696,17092
5381,9709,7672
5382,14202,2131
5383,15540,14990
5384,7166,5777
5385,7839,11890
5386,9751,11033
5387,5032,1068
5388,8745,10660
5389,17986,5171
5390,6103,361
5391,13276,14975
5392,5233,7196
5393,7485,14556
5394,15336,4360
5395,12721,10548
5396,15862,14181
5397,19017,142
5398,8423,8827
5399,15496,8095
5400,14167,14851
5401,13834,1350
5402,19489,309
5403,15884,13783
5404,14968,1140
5405,15861,570
5406,14323,15057
5407,9378,13384
5408,790,2582
5409,14977,6120
5410,10290,1961
5411,6171,690
5412,17166,2906
5413,11494,7567
5414,15646,255
5415,16251,1822
5416,4087,6011
5417,14877,1643
5418,5233,10712
5419,10788,16321
5420,8083,2142
5421,19041,1782
5422,16130,59
5423,6742,960
5424,12156,4849
5425,15043,3422
5426,10064,8779
5427,7164,993
5428,6663,14006
5429,7825,3155
5430,14317,15597
5431,12622,8028
5432,10450,7942
5433,12294,11440
5434,17413,10192
5435,6086,14076
5436,13130,12088
5437,16131,14319
5438,10790,5511
5439,9559,5737
5440,6524,8784
5441,15123,4500
5442,11899,5280
5443,5473,1308
5444,17287,11403
5445,7357,8718
5446,17221,404
5447,14349,15263
5448,9316,14196
5449,13273,14802
5450,14597,8800
5451,7053,16468
5452,11873,14373
5453,9419,8216
5454,997,3287
5455,7701,15651
5456,2546,1396
5457,16397,10512
5458,12428,2129
5459,13800,5424
5460,15969,14351
5461,19604,251
5462,3084,2707
5463,17277,13167
5464,13142,11445
5465,15902,6778
5466,15027,5311
5467,11499,2549
5468,12883,14690
5469,8448,2126
5470,13353,4395
5471,14461,750
5472,17158,12421
5473,10247,10312
5474,12576,16137
5475,16361,11670
5476,12563,2002
5477,13740,6307
5478,4412,9590
